timestamp,data
1742656844278584176,start
1742656846337085478,increment_path
1742656856239340152,increment_path
1742656861616769555,increment_path
1742656863787022784,increment_path
1742656869037170500,increment_path
1742656882437086113,new_pos_reached
1742656886336985265,new_pos_reached
