timestamp,header.stamp.sec,header.stamp.nanosec,header.frame_id,magnetic_field.x,magnetic_field.y,magnetic_field.z,magnetic_field_covariance
1742665959318778285,1742665959,302810840,imu_link,4.8125,32.9375,-24.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959327365303,1742665959,323008766,imu_link,4.8125,32.9375,-24.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959357114433,1742665959,341850173,imu_link,6.3125,31.875,-24.9375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959373965433,1742665959,361742062,imu_link,6.3125,31.875,-24.9375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959396736359,1742665959,381754062,imu_link,7.875,32.625,-25.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959406676285,1742665959,402249766,imu_link,7.875,32.625,-25.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959428924970,1742665959,421791451,imu_link,7.875,32.625,-25.0,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959457557136,1742665959,441767803,imu_link,6.0,32.8125,-25.0625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959474757210,1742665959,461728322,imu_link,6.0,32.8125,-25.0625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959499258062,1742665959,481723303,imu_link,6.5,32.625,-25.5625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959506249322,1742665959,501730284,imu_link,6.5,32.625,-25.5625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959542131414,1742665959,521768284,imu_link,5.25,32.6875,-24.9375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959547770414,1742665959,543580284,imu_link,5.25,32.6875,-24.9375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959575080618,1742665959,561962044,imu_link,5.25,32.6875,-24.9375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959597378840,1742665959,581738544,imu_link,5.9375,32.75,-24.6875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959606397173,1742665959,601815877,imu_link,5.9375,32.75,-24.6875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959643955284,1742665959,621791692,imu_link,5.0625,32.0,-24.375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959648144395,1742665959,645460081,imu_link,5.0625,32.0,-24.375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959674802784,1742665959,661742877,imu_link,5.0625,32.0,-24.375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959696711081,1742665959,681698192,imu_link,4.5625,32.125,-23.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959706403766,1742665959,701733673,imu_link,4.5625,32.125,-23.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959743774136,1742665959,721787007,imu_link,7.25,32.6875,-25.75,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959752428210,1742665959,748380766,imu_link,7.25,32.6875,-25.75,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959769084358,1742665959,761737525,imu_link,7.25,32.6875,-25.75,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959796486599,1742665959,781788581,imu_link,6.375,32.75,-26.8125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959806158766,1742665959,801696692,imu_link,6.375,32.75,-26.8125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959847591266,1742665959,821781155,imu_link,5.625,32.1875,-25.375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959853618229,1742665959,848805673,imu_link,5.625,32.1875,-25.375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959868975951,1742665959,861804025,imu_link,5.625,32.1875,-25.375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742665959896930173,1742665959,881948173,imu_link,6.75,33.375,-26.5625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
