timestamp,layout.data_offset,data
1742665599603275499,0,"array('i', [11215, 54299])"
1742665599653304017,0,"array('i', [10833, 54682])"
1742665599703172832,0,"array('i', [10452, 55065])"
1742665599753205332,0,"array('i', [10070, 55448])"
1742665599803192795,0,"array('i', [9688, 55830])"
1742665599853275573,0,"array('i', [9306, 56213])"
1742665599903185740,0,"array('i', [8924, 56596])"
1742665599953232906,0,"array('i', [8542, 56979])"
1742665600003236239,0,"array('i', [8160, 57361])"
1742665600053177980,0,"array('i', [7777, 57745])"
1742665600103363980,0,"array('i', [7395, 58129])"
1742665600153221869,0,"array('i', [7013, 58512])"
1742665600203651832,0,"array('i', [6630, 58896])"
1742665600253241184,0,"array('i', [6248, 59279])"
1742665600303165350,0,"array('i', [5867, 59662])"
1742665600343237610,0,"array('i', [5487, 60044])"
1742665600393233813,0,"array('i', [5106, 60427])"
1742665600443195536,0,"array('i', [4725, 60809])"
1742665600493412017,0,"array('i', [4343, 61193])"
1742665600543182258,0,"array('i', [3961, 61577])"
1742665600593201776,0,"array('i', [3580, 61960])"
1742665600643211109,0,"array('i', [3198, 62343])"
1742665600693187980,0,"array('i', [2817, 62726])"
1742665600743444980,0,"array('i', [2436, 63109])"
1742665600793205850,0,"array('i', [2054, 63492])"
1742665600843223998,0,"array('i', [1674, 63875])"
1742665600893212646,0,"array('i', [1293, 64259])"
1742665600943216832,0,"array('i', [913, 64643])"
1742665600993462313,0,"array('i', [533, 65027])"
1742665601043191813,0,"array('i', [153, 65411])"
1742665601093176961,0,"array('i', [65310, 258])"
1742665601143200702,0,"array('i', [64930, 642])"
1742665601183225146,0,"array('i', [64551, 1027])"
1742665601233155609,0,"array('i', [64174, 1409])"
1742665601283364479,0,"array('i', [63803, 1786])"
1742665601333227905,0,"array('i', [63440, 2154])"
1742665601383291331,0,"array('i', [63089, 2510])"
1742665601433735868,0,"array('i', [62751, 2854])"
1742665601483457220,0,"array('i', [62428, 3183])"
1742665601533312516,0,"array('i', [62158, 3526])"
1742665601583269776,0,"array('i', [62081, 3952])"
1742665601633207794,0,"array('i', [62076, 4336])"
1742665601683220405,0,"array('i', [62108, 4676])"
1742665601733357109,0,"array('i', [62168, 4983])"
1742665601783245313,0,"array('i', [62249, 5264])"
1742665601833162127,0,"array('i', [62348, 5523])"
1742665601883271535,0,"array('i', [62466, 5761])"
1742665601933301886,0,"array('i', [62602, 5982])"
1742665601973235146,0,"array('i', [62751, 6193])"
1742665602023130294,0,"array('i', [62909, 6398])"
1742665602073271146,0,"array('i', [63074, 6601])"
1742665602123171016,0,"array('i', [63242, 6801])"
1742665602173318312,0,"array('i', [63414, 6997])"
