timestamp,header.stamp.sec,header.stamp.nanosec,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1742666895027970708,1742666895,26848394,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895078119319,1742666895,76589134,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895127596708,1742666895,126475542,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895177673745,1742666895,176521893,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895227742523,1742666895,226411079,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895277546412,1742666895,276571893,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895327490504,1742666895,326473393,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895377327338,1742666895,376398930,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895427483153,1742666895,426490597,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895477657653,1742666895,476450967,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895527540708,1742666895,526496356,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895577419301,1742666895,576478319,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895627681097,1742666895,626538060,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895668322301,1742666895,666800171,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895717968763,1742666895,716491893,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895768327745,1742666895,766986652,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895817606134,1742666895,816495504,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895867562689,1742666895,866411467,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742666895918413430,1742666895,916867245,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
