timestamp,layout.data_offset,data
1742665774812149487,0,"array('i', [19172, 44664])"
1742665774862554061,0,"array('i', [19172, 44664])"
1742665774912609135,0,"array('i', [19172, 44664])"
1742665774961981432,0,"array('i', [19172, 44664])"
1742665775001959876,0,"array('i', [19172, 44664])"
1742665775051966098,0,"array('i', [19172, 44664])"
1742665775101922894,0,"array('i', [19172, 44664])"
1742665775153367931,0,"array('i', [19172, 44664])"
1742665775202025709,0,"array('i', [19172, 44664])"
1742665775251996005,0,"array('i', [19172, 44664])"
1742665775302382302,0,"array('i', [19172, 44664])"
1742665775351918431,0,"array('i', [19172, 44664])"
1742665775402425802,0,"array('i', [19172, 44664])"
1742665775452011376,0,"array('i', [19172, 44664])"
1742665775502341690,0,"array('i', [19172, 44664])"
1742665775552038302,0,"array('i', [19172, 44664])"
1742665775601943931,0,"array('i', [19172, 44664])"
1742665775652012246,0,"array('i', [19172, 44664])"
1742665775702466357,0,"array('i', [19172, 44664])"
1742665775751963246,0,"array('i', [19172, 44664])"
1742665775802465357,0,"array('i', [19172, 44664])"
1742665775852020783,0,"array('i', [19172, 44664])"
1742665775902158042,0,"array('i', [19172, 44664])"
1742665775942550635,0,"array('i', [19172, 44664])"
1742665775991937098,0,"array('i', [19172, 44664])"
1742665776041913283,0,"array('i', [19172, 44664])"
1742665776091969635,0,"array('i', [19172, 44664])"
1742665776141965783,0,"array('i', [19172, 44664])"
1742665776192058838,0,"array('i', [19172, 44664])"
1742665776242278560,0,"array('i', [19172, 44664])"
1742665776292039468,0,"array('i', [19172, 44664])"
1742665776342057245,0,"array('i', [19172, 44664])"
1742665776391996245,0,"array('i', [19172, 44664])"
1742665776442040023,0,"array('i', [19172, 44664])"
1742665776491964449,0,"array('i', [19172, 44664])"
1742665776541940542,0,"array('i', [19172, 44664])"
1742665776591982968,0,"array('i', [19172, 44664])"
1742665776642001356,0,"array('i', [19172, 44664])"
1742665776692108930,0,"array('i', [19172, 44664])"
1742665776742005671,0,"array('i', [19172, 44664])"
1742665776792048653,0,"array('i', [19172, 44664])"
1742665776832217227,0,"array('i', [19172, 44664])"
1742665776882278727,0,"array('i', [19172, 44664])"
1742665776932830097,0,"array('i', [19172, 44664])"
1742665776982004560,0,"array('i', [19172, 44664])"
1742665777031937356,0,"array('i', [19172, 44664])"
1742665777082312727,0,"array('i', [19172, 44664])"
1742665777131962356,0,"array('i', [19172, 44664])"
1742665777182253967,0,"array('i', [19172, 44664])"
1742665777231990893,0,"array('i', [19172, 44664])"
1742665777281937949,0,"array('i', [19172, 44664])"
1742665777332286115,0,"array('i', [19172, 44664])"
1742665777382241300,0,"array('i', [19172, 44664])"
1742665777432018356,0,"array('i', [19172, 44664])"
1742665777482437967,0,"array('i', [19172, 44664])"
1742665777531953374,0,"array('i', [19172, 44664])"
1742665777582389023,0,"array('i', [19172, 44664])"
1742665777632014485,0,"array('i', [19172, 44664])"
1742665777682065837,0,"array('i', [19172, 44664])"
1742665777722778041,0,"array('i', [19172, 44665])"
1742665777772461134,0,"array('i', [19088, 44752])"
1742665777821975948,0,"array('i', [18828, 45017])"
1742665777872090763,0,"array('i', [18461, 45382])"
1742665777922039856,0,"array('i', [18085, 45749])"
1742665777972287004,0,"array('i', [17714, 46118])"
1742665778022041522,0,"array('i', [17343, 46496])"
1742665778071996874,0,"array('i', [16968, 46880])"
1742665778122113226,0,"array('i', [16591, 47265])"
1742665778172008115,0,"array('i', [16213, 47652])"
1742665778221987633,0,"array('i', [15836, 48039])"
1742665778272126726,0,"array('i', [15462, 48425])"
1742665778322057689,0,"array('i', [15090, 48810])"
1742665778372370022,0,"array('i', [14719, 49195])"
1742665778422012300,0,"array('i', [14350, 49578])"
1742665778473334966,0,"array('i', [13979, 49961])"
1742665778522063318,0,"array('i', [13605, 50345])"
1742665778572065985,0,"array('i', [13229, 50730])"
1742665778612214818,0,"array('i', [12851, 51116])"
1742665778662374707,0,"array('i', [12474, 51500])"
1742665778712703485,0,"array('i', [12099, 51884])"
1742665778762250226,0,"array('i', [11724, 52266])"
1742665778813727985,0,"array('i', [11349, 52648])"
1742665778862175429,0,"array('i', [10972, 53031])"
1742665778912064837,0,"array('i', [10596, 53415])"
1742665778962500855,0,"array('i', [10218, 53799])"
1742665779012230744,0,"array('i', [9841, 54183])"
1742665779062240392,0,"array('i', [9465, 54566])"
1742665779111975040,0,"array('i', [9089, 54947])"
1742665779162070429,0,"array('i', [8713, 55330])"
1742665779211988022,0,"array('i', [8336, 55712])"
1742665779262164355,0,"array('i', [7960, 56096])"
1742665779312024855,0,"array('i', [7582, 56480])"
1742665779361962670,0,"array('i', [7205, 56865])"
1742665779412050725,0,"array('i', [6828, 57249])"
1742665779463661466,0,"array('i', [6451, 57632])"
1742665779502000003,0,"array('i', [6074, 58016])"
1742665779552060244,0,"array('i', [5696, 58400])"
1742665779602091614,0,"array('i', [5318, 58785])"
1742665779652290873,0,"array('i', [4941, 59168])"
1742665779702467984,0,"array('i', [4564, 59551])"
1742665779752085132,0,"array('i', [4187, 59934])"
1742665779802574280,0,"array('i', [3808, 60318])"
1742665779852093632,0,"array('i', [3430, 60702])"
1742665779902589688,0,"array('i', [3053, 61084])"
1742665779952034188,0,"array('i', [2674, 61468])"
1742665780001974725,0,"array('i', [2295, 61851])"
1742665780052088984,0,"array('i', [1917, 62235])"
1742665780101979632,0,"array('i', [1539, 62618])"
1742665780152205465,0,"array('i', [1161, 63000])"
1742665780202071521,0,"array('i', [782, 63383])"
1742665780252005373,0,"array('i', [403, 63766])"
1742665780302136891,0,"array('i', [24, 64150])"
1742665780352088873,0,"array('i', [65181, 64533])"
1742665780392016169,0,"array('i', [64801, 64916])"
1742665780442708873,0,"array('i', [64421, 65299])"
1742665780492004576,0,"array('i', [64041, 147])"
1742665780541977391,0,"array('i', [63661, 530])"
1742665780592056465,0,"array('i', [63281, 913])"
1742665780641977780,0,"array('i', [62901, 1295])"
1742665780692048317,0,"array('i', [62522, 1677])"
1742665780742046706,0,"array('i', [62143, 2060])"
1742665780792002984,0,"array('i', [61764, 2442])"
1742665780841995021,0,"array('i', [61384, 2825])"
1742665780891970909,0,"array('i', [61003, 3207])"
1742665780942076706,0,"array('i', [60623, 3590])"
1742665780991977095,0,"array('i', [60244, 3971])"
1742665781042403520,0,"array('i', [59865, 4353])"
1742665781092050761,0,"array('i', [59485, 4735])"
1742665781141995317,0,"array('i', [59105, 5117])"
1742665781192127446,0,"array('i', [58726, 5500])"
1742665781242068835,0,"array('i', [58346, 5882])"
1742665781292008761,0,"array('i', [57966, 6265])"
1742665781332344261,0,"array('i', [57585, 6648])"
1742665781382383650,0,"array('i', [57205, 7030])"
1742665781432105705,0,"array('i', [56825, 7412])"
1742665781482101020,0,"array('i', [56446, 7794])"
1742665781532101687,0,"array('i', [56066, 8175])"
1742665781582778409,0,"array('i', [55686, 8556])"
1742665781632023428,0,"array('i', [55306, 8937])"
1742665781682603798,0,"array('i', [54926, 9319])"
1742665781732059057,0,"array('i', [54545, 9700])"
1742665781782262168,0,"array('i', [54164, 10082])"
1742665781832314853,0,"array('i', [53781, 10463])"
1742665781882416946,0,"array('i', [53399, 10845])"
1742665781932737520,0,"array('i', [53017, 11226])"
1742665781982489075,0,"array('i', [52637, 11606])"
1742665782032298112,0,"array('i', [52255, 11987])"
1742665782082566816,0,"array('i', [51873, 12368])"
1742665782132283149,0,"array('i', [51492, 12749])"
1742665782182055798,0,"array('i', [51110, 13129])"
1742665782232048909,0,"array('i', [50728, 13510])"
1742665782272108316,0,"array('i', [50345, 13890])"
1742665782322047094,0,"array('i', [49963, 14271])"
1742665782372079075,0,"array('i', [49581, 14651])"
1742665782422279334,0,"array('i', [49198, 15032])"
1742665782473110612,0,"array('i', [48814, 15413])"
1742665782522390723,0,"array('i', [48432, 15794])"
1742665782571974445,0,"array('i', [48050, 16175])"
1742665782622055538,0,"array('i', [47669, 16554])"
1742665782672004575,0,"array('i', [47287, 16934])"
1742665782722877760,0,"array('i', [46905, 17314])"
1742665782772045575,0,"array('i', [46522, 17695])"
1742665782822279779,0,"array('i', [46140, 18076])"
1742665782872448353,0,"array('i', [45758, 18456])"
1742665782922549205,0,"array('i', [45374, 18836])"
1742665782973002279,0,"array('i', [44992, 19216])"
1742665783022058297,0,"array('i', [44610, 19596])"
1742665783072558204,0,"array('i', [44228, 19976])"
1742665783122286167,0,"array('i', [43845, 20356])"
1742665783172101390,0,"array('i', [43462, 20735])"
1742665783211979927,0,"array('i', [43080, 21115])"
1742665783262162001,0,"array('i', [42697, 21494])"
1742665783311984871,0,"array('i', [42315, 21872])"
1742665783362269964,0,"array('i', [41932, 22251])"
1742665783412379704,0,"array('i', [41548, 22630])"
1742665783462012815,0,"array('i', [41164, 23010])"
1742665783512083260,0,"array('i', [40781, 23388])"
1742665783562027167,0,"array('i', [40398, 23767])"
1742665783612037556,0,"array('i', [40014, 24146])"
1742665783662224778,0,"array('i', [39631, 24524])"
1742665783712036852,0,"array('i', [39249, 24903])"
1742665783762005093,0,"array('i', [38867, 25280])"
1742665783812060945,0,"array('i', [38484, 25659])"
1742665783862806648,0,"array('i', [38100, 26038])"
1742665783912036093,0,"array('i', [37717, 26417])"
1742665783962275574,0,"array('i', [37334, 26795])"
1742665784012025130,0,"array('i', [36952, 27174])"
1742665784062049500,0,"array('i', [36570, 27552])"
1742665784103057796,0,"array('i', [36186, 27931])"
1742665784152451185,0,"array('i', [35803, 28309])"
1742665784202036852,0,"array('i', [35420, 28686])"
1742665784252015963,0,"array('i', [35036, 29063])"
1742665784302136685,0,"array('i', [34652, 29441])"
1742665784352071611,0,"array('i', [34266, 29819])"
1742665784402396444,0,"array('i', [33881, 30197])"
1742665784452044815,0,"array('i', [33496, 30574])"
1742665784501991741,0,"array('i', [33110, 30951])"
1742665784552031722,0,"array('i', [32725, 31328])"
1742665784602054926,0,"array('i', [32339, 31706])"
1742665784652437296,0,"array('i', [31953, 32083])"
1742665784702761833,0,"array('i', [31567, 32459])"
1742665784752061333,0,"array('i', [31182, 32835])"
1742665784802571055,0,"array('i', [30797, 33211])"
1742665784852131203,0,"array('i', [30411, 33588])"
1742665784902175203,0,"array('i', [30025, 33966])"
1742665784952129389,0,"array('i', [29637, 34343])"
1742665785002055574,0,"array('i', [29250, 34719])"
1742665785042546463,0,"array('i', [28864, 35096])"
1742665785092013518,0,"array('i', [28478, 35472])"
1742665785142296555,0,"array('i', [28092, 35847])"
1742665785193550018,0,"array('i', [27705, 36222])"
1742665785243003055,0,"array('i', [27318, 36598])"
1742665785292574611,0,"array('i', [26931, 36974])"
1742665785341997555,0,"array('i', [26543, 37350])"
1742665785392023370,0,"array('i', [26155, 37726])"
1742665785442608610,0,"array('i', [25766, 38101])"
1742665785492457629,0,"array('i', [25378, 38477])"
1742665785542508759,0,"array('i', [24991, 38852])"
1742665785592036999,0,"array('i', [24603, 39226])"
1742665785642301407,0,"array('i', [24214, 39601])"
1742665785692072295,0,"array('i', [23826, 39975])"
1742665785742276481,0,"array('i', [23437, 40348])"
1742665785792304981,0,"array('i', [23048, 40722])"
1742665785842041814,0,"array('i', [22658, 41095])"
1742665785892010221,0,"array('i', [22267, 41468])"
1742665785942101499,0,"array('i', [21877, 41840])"
1742665785982055480,0,"array('i', [21488, 42212])"
1742665786032017147,0,"array('i', [21099, 42583])"
1742665786082420369,0,"array('i', [20708, 42954])"
1742665786132028777,0,"array('i', [20316, 43325])"
1742665786181961091,0,"array('i', [19925, 43696])"
1742665786232118017,0,"array('i', [19533, 44067])"
1742665786282347999,0,"array('i', [19140, 44436])"
1742665786332650721,0,"array('i', [18746, 44806])"
1742665786382329814,0,"array('i', [18354, 45175])"
1742665786432140462,0,"array('i', [17961, 45544])"
1742665786482267091,0,"array('i', [17568, 45912])"
1742665786532021443,0,"array('i', [17175, 46279])"
1742665786582498813,0,"array('i', [16784, 46643])"
1742665786631951165,0,"array('i', [16395, 47004])"
1742665786681994184,0,"array('i', [16009, 47360])"
1742665786732066573,0,"array('i', [15627, 47711])"
1742665786782027017,0,"array('i', [15251, 48059])"
1742665786832288924,0,"array('i', [14925, 48444])"
1742665786872649221,0,"array('i', [14684, 48884])"
1742665786922606054,0,"array('i', [14526, 49371])"
1742665786973104813,0,"array('i', [14414, 49864])"
1742665787022099591,0,"array('i', [14322, 50343])"
1742665787071989850,0,"array('i', [14245, 50810])"
1742665787122083221,0,"array('i', [14180, 51266])"
1742665787172052239,0,"array('i', [14127, 51711])"
1742665787222604813,0,"array('i', [14086, 52142])"
1742665787272011072,0,"array('i', [14056, 52559])"
1742665787321956313,0,"array('i', [14030, 52963])"
1742665787372061850,0,"array('i', [14005, 53357])"
1742665787422038387,0,"array('i', [13992, 53742])"
1742665787472158294,0,"array('i', [14012, 54120])"
1742665787521981665,0,"array('i', [14035, 54489])"
1742665787571995480,0,"array('i', [14056, 54848])"
1742665787622485480,0,"array('i', [14078, 55196])"
1742665787672502850,0,"array('i', [14104, 55535])"
1742665787722174424,0,"array('i', [14137, 55865])"
1742665787763249387,0,"array('i', [14177, 56190])"
1742665787812108535,0,"array('i', [14224, 56511])"
1742665787862082850,0,"array('i', [14277, 56823])"
1742665787912012461,0,"array('i', [14337, 57128])"
1742665787962029127,0,"array('i', [14404, 57426])"
1742665788012110257,0,"array('i', [14475, 57718])"
1742665788062065183,0,"array('i', [14551, 58007])"
1742665788112113461,0,"array('i', [14633, 58292])"
1742665788162054701,0,"array('i', [14720, 58570])"
1742665788212036312,0,"array('i', [14811, 58844])"
1742665788262451350,0,"array('i', [14907, 59113])"
1742665788312086220,0,"array('i', [15006, 59378])"
1742665788362581386,0,"array('i', [15109, 59639])"
1742665788412105331,0,"array('i', [15216, 59896])"
1742665788461996905,0,"array('i', [15326, 60149])"
1742665788512075720,0,"array('i', [15441, 60398])"
1742665788562349386,0,"array('i', [15558, 60644])"
1742665788612314034,0,"array('i', [15678, 60889])"
1742665788652231886,0,"array('i', [15801, 61131])"
1742665788702341460,0,"array('i', [15928, 61371])"
1742665788752552275,0,"array('i', [16056, 61607])"
1742665788802259812,0,"array('i', [16186, 61841])"
1742665788852037034,0,"array('i', [16319, 62071])"
1742665788902273701,0,"array('i', [16454, 62298])"
1742665788952078905,0,"array('i', [16592, 62524])"
1742665789002485756,0,"array('i', [16732, 62747])"
1742665789052096016,0,"array('i', [16874, 62969])"
1742665789101991905,0,"array('i', [17017, 63189])"
1742665789152190479,0,"array('i', [17161, 63408])"
1742665789202271127,0,"array('i', [17308, 63624])"
1742665789252612516,0,"array('i', [17456, 63839])"
1742665789302599312,0,"array('i', [17606, 64054])"
1742665789352031886,0,"array('i', [17757, 64267])"
1742665789402063775,0,"array('i', [17910, 64480])"
1742665789452113534,0,"array('i', [18064, 64692])"
1742665789502022330,0,"array('i', [18220, 64902])"
1742665789552089849,0,"array('i', [18377, 65110])"
1742665789592084460,0,"array('i', [18534, 65316])"
1742665789642062108,0,"array('i', [18692, 65520])"
1742665789692131515,0,"array('i', [18852, 188])"
1742665789742096571,0,"array('i', [19013, 390])"
1742665789792330478,0,"array('i', [19176, 592])"
1742665789842006812,0,"array('i', [19341, 793])"
