timestamp,layout.data_offset,data
1742664202068431002,0,"array('i', [64140, 33831])"
1742664202118406116,0,"array('i', [64140, 33831])"
1742664202168507916,0,"array('i', [64140, 33831])"
1742664202218376382,0,"array('i', [64140, 33831])"
1742664202268621886,0,"array('i', [64140, 33831])"
1742664202318492463,0,"array('i', [64140, 33831])"
1742664202368375058,0,"array('i', [64140, 33831])"
1742664202418556822,0,"array('i', [64140, 33831])"
1742664202468479751,0,"array('i', [64140, 33831])"
1742664202518423643,0,"array('i', [64140, 33831])"
1742664202568429609,0,"array('i', [64140, 33831])"
1742664202618376093,0,"array('i', [64140, 33831])"
1742664202668532079,0,"array('i', [64140, 33831])"
1742664202718403674,0,"array('i', [64140, 33831])"
1742664202768439882,0,"array('i', [64140, 33831])"
1742664202818445866,0,"array('i', [64140, 33831])"
1742664202868463111,0,"array('i', [64140, 33831])"
1742664202918520096,0,"array('i', [64140, 33831])"
1742664202958482157,0,"array('i', [64140, 33831])"
1742664203008457198,0,"array('i', [64140, 33831])"
1742664203058732943,0,"array('i', [64140, 33831])"
1742664203108441723,0,"array('i', [64140, 33831])"
1742664203158383966,0,"array('i', [64140, 33831])"
1742664203208512285,0,"array('i', [64140, 33831])"
1742664203258422973,0,"array('i', [64140, 33831])"
1742664203308666367,0,"array('i', [64140, 33831])"
1742664203358419943,0,"array('i', [64140, 33831])"
1742664203408383798,0,"array('i', [64140, 33831])"
1742664203458468153,0,"array('i', [64140, 33831])"
1742664203508418063,0,"array('i', [64140, 33831])"
1742664203558672994,0,"array('i', [64140, 33831])"
1742664203608415181,0,"array('i', [64140, 33831])"
1742664203658405684,0,"array('i', [64140, 33831])"
1742664203708439410,0,"array('i', [64140, 33831])"
1742664203758405932,0,"array('i', [64140, 33831])"
1742664203808573436,0,"array('i', [64140, 33831])"
1742664203848502238,0,"array('i', [64140, 33831])"
1742664203898454371,0,"array('i', [64140, 33831])"
1742664203948421374,0,"array('i', [64140, 33831])"
1742664203998473377,0,"array('i', [64140, 33831])"
1742664204048382899,0,"array('i', [64140, 33831])"
1742664204098479402,0,"array('i', [64140, 33831])"
1742664204148467220,0,"array('i', [64140, 33831])"
1742664204198476261,0,"array('i', [64140, 33831])"
1742664204248453505,0,"array('i', [64140, 33831])"
1742664204298389878,0,"array('i', [64140, 33831])"
1742664204348514382,0,"array('i', [64140, 33831])"
1742664204398420199,0,"array('i', [64140, 33831])"
1742664204448605629,0,"array('i', [64140, 33831])"
1742664204498534373,0,"array('i', [64140, 33831])"
1742664204548497265,0,"array('i', [64140, 33831])"
1742664204598539139,0,"array('i', [64140, 33831])"
1742664204648470160,0,"array('i', [64140, 33831])"
1742664204698410348,0,"array('i', [64140, 33831])"
1742664204738858857,0,"array('i', [64140, 33831])"
1742664204789021991,0,"array('i', [64140, 33831])"
1742664204838396768,0,"array('i', [64140, 33831])"
1742664204888547532,0,"array('i', [64140, 33831])"
1742664204938381145,0,"array('i', [64140, 33831])"
1742664204988487704,0,"array('i', [64140, 33831])"
1742664205038388244,0,"array('i', [64140, 33831])"
1742664205088467951,0,"array('i', [64140, 33831])"
1742664205138542048,0,"array('i', [64140, 33831])"
1742664205188458810,0,"array('i', [64140, 33831])"
1742664205238626203,0,"array('i', [64140, 33831])"
1742664205288489372,0,"array('i', [64140, 33831])"
1742664205338500116,0,"array('i', [64140, 33831])"
1742664205388545841,0,"array('i', [64140, 33831])"
1742664205438464640,0,"array('i', [64140, 33831])"
1742664205488481310,0,"array('i', [64140, 33831])"
1742664205538533832,0,"array('i', [64140, 33831])"
1742664205578509672,0,"array('i', [64140, 33831])"
1742664205628748380,0,"array('i', [64140, 33831])"
1742664205678498845,0,"array('i', [64140, 33831])"
1742664205728433237,0,"array('i', [64140, 33831])"
1742664205778504685,0,"array('i', [64140, 33831])"
1742664205828447039,0,"array('i', [64140, 33831])"
1742664205878709581,0,"array('i', [64140, 33831])"
1742664205928454101,0,"array('i', [64140, 33831])"
1742664205978596068,0,"array('i', [64140, 33831])"
1742664206028541738,0,"array('i', [64140, 33831])"
1742664206078471963,0,"array('i', [64140, 33831])"
1742664206128806838,0,"array('i', [64140, 33831])"
1742664206178512432,0,"array('i', [64140, 33831])"
1742664206228436157,0,"array('i', [64140, 33831])"
1742664206278538290,0,"array('i', [64140, 33831])"
1742664206328500738,0,"array('i', [64140, 33831])"
1742664206378641649,0,"array('i', [64140, 33831])"
1742664206428525670,0,"array('i', [64140, 33831])"
1742664206468505065,0,"array('i', [64140, 33831])"
1742664206518508013,0,"array('i', [64140, 33831])"
1742664206568414608,0,"array('i', [64140, 33831])"
1742664206618400037,0,"array('i', [64140, 33831])"
1742664206668486337,0,"array('i', [64140, 33831])"
1742664206718440951,0,"array('i', [64140, 33831])"
1742664206768383009,0,"array('i', [64140, 33831])"
1742664206818432828,0,"array('i', [64140, 33831])"
1742664206868422960,0,"array('i', [64140, 33831])"
1742664206918490779,0,"array('i', [64140, 33831])"
1742664206968396707,0,"array('i', [64140, 33831])"
1742664207018352303,0,"array('i', [64140, 33831])"
1742664207068415195,0,"array('i', [64140, 33831])"
1742664207118369494,0,"array('i', [64140, 33831])"
1742664207168437775,0,"array('i', [64140, 33831])"
1742664207218377500,0,"array('i', [64140, 33831])"
1742664207268446671,0,"array('i', [64140, 33831])"
1742664207308649770,0,"array('i', [64140, 33831])"
1742664207358440791,0,"array('i', [64140, 33831])"
1742664207408379701,0,"array('i', [64140, 33831])"
1742664207458414704,0,"array('i', [64140, 33831])"
1742664207508390596,0,"array('i', [64140, 33831])"
1742664207558551100,0,"array('i', [64140, 33831])"
1742664207608404917,0,"array('i', [64140, 33831])"
1742664207658381902,0,"array('i', [64140, 33831])"
1742664207708899482,0,"array('i', [64140, 33831])"
1742664207758891651,0,"array('i', [64140, 33831])"
1742664207808675709,0,"array('i', [64140, 33831])"
1742664207858392025,0,"array('i', [64140, 33831])"
1742664207908376565,0,"array('i', [64140, 33831])"
1742664207958442828,0,"array('i', [64140, 33831])"
1742664208008430442,0,"array('i', [64140, 33831])"
1742664208058606335,0,"array('i', [64140, 33831])"
1742664208108412985,0,"array('i', [64140, 33831])"
1742664208158364507,0,"array('i', [64140, 33831])"
1742664208198759848,0,"array('i', [64140, 33831])"
1742664208248416868,0,"array('i', [64140, 33831])"
1742664208298440630,0,"array('i', [64140, 33831])"
1742664208348436189,0,"array('i', [64140, 33831])"
1742664208398400673,0,"array('i', [64140, 33831])"
1742664208448629196,0,"array('i', [64140, 33831])"
1742664208498413643,0,"array('i', [64140, 33831])"
1742664208548387979,0,"array('i', [64140, 33831])"
1742664208598480001,0,"array('i', [64140, 33831])"
1742664208648436911,0,"array('i', [64140, 33831])"
1742664208698658564,0,"array('i', [64140, 33831])"
1742664208748399676,0,"array('i', [64140, 33831])"
1742664208798388624,0,"array('i', [64140, 33831])"
1742664208848473998,0,"array('i', [64140, 33831])"
1742664208898470390,0,"array('i', [64140, 33831])"
1742664208948641023,0,"array('i', [64140, 33831])"
1742664208998445581,0,"array('i', [64140, 33831])"
1742664209048447362,0,"array('i', [64140, 33831])"
1742664209088464331,0,"array('i', [64140, 33831])"
1742664209138390370,0,"array('i', [64140, 33831])"
1742664209188380151,0,"array('i', [64140, 33831])"
1742664209238470006,0,"array('i', [64140, 33831])"
1742664209288394398,0,"array('i', [64140, 33831])"
1742664209338384734,0,"array('i', [64140, 33831])"
1742664209388419200,0,"array('i', [64140, 33831])"
1742664209438424463,0,"array('i', [64140, 33831])"
1742664209488509059,0,"array('i', [64140, 33831])"
1742664209538403876,0,"array('i', [64140, 33831])"
1742664209588545084,0,"array('i', [64140, 33831])"
1742664209638409530,0,"array('i', [64140, 33831])"
1742664209688410811,0,"array('i', [64140, 33831])"
1742664209738481259,0,"array('i', [64140, 33831])"
1742664209788426188,0,"array('i', [64140, 33831])"
1742664209838500950,0,"array('i', [64140, 33831])"
1742664209888981215,0,"array('i', [64140, 33831])"
1742664209938455419,0,"array('i', [64140, 33831])"
1742664209978480685,0,"array('i', [64140, 33831])"
1742664210028461780,0,"array('i', [64140, 33831])"
1742664210078348616,0,"array('i', [64140, 33831])"
1742664210128649583,0,"array('i', [64140, 33831])"
1742664210178386937,0,"array('i', [64140, 33831])"
1742664210228439014,0,"array('i', [64140, 33831])"
1742664210278437480,0,"array('i', [64140, 33831])"
1742664210328450983,0,"array('i', [64140, 33831])"
1742664210378699246,0,"array('i', [64140, 33831])"
1742664210428400489,0,"array('i', [64140, 33831])"
1742664210478397529,0,"array('i', [64140, 33831])"
1742664210528734589,0,"array('i', [64140, 33831])"
1742664210578510313,0,"array('i', [64140, 33831])"
1742664210628666650,0,"array('i', [64140, 33831])"
1742664210678468096,0,"array('i', [64140, 33831])"
1742664210728455451,0,"array('i', [64140, 33831])"
1742664210778430398,0,"array('i', [64140, 33831])"
1742664210828438216,0,"array('i', [64140, 33831])"
1742664210868388093,0,"array('i', [64140, 33831])"
1742664210918467596,0,"array('i', [64140, 33831])"
1742664210968402858,0,"array('i', [64140, 33831])"
1742664211018567139,0,"array('i', [64140, 33831])"
1742664211068501438,0,"array('i', [64140, 33831])"
1742664211118413441,0,"array('i', [64140, 33831])"
1742664211168485185,0,"array('i', [64140, 33831])"
1742664211218762411,0,"array('i', [64140, 33831])"
1742664211268736266,0,"array('i', [64140, 33831])"
1742664211318490453,0,"array('i', [64140, 33831])"
1742664211368424363,0,"array('i', [64140, 33831])"
1742664211418449162,0,"array('i', [64140, 33831])"
1742664211468517017,0,"array('i', [64140, 33831])"
1742664211518771892,0,"array('i', [64140, 33831])"
1742664211568509560,0,"array('i', [64140, 33831])"
1742664211618460581,0,"array('i', [64140, 33831])"
1742664211668566733,0,"array('i', [64140, 33831])"
1742664211718384809,0,"array('i', [64140, 33831])"
1742664211768802185,0,"array('i', [64140, 33831])"
1742664211808458689,0,"array('i', [64140, 33831])"
1742664211858599100,0,"array('i', [64140, 33831])"
1742664211908386102,0,"array('i', [64140, 33831])"
1742664211958428068,0,"array('i', [64140, 33831])"
1742664212008422571,0,"array('i', [64140, 33831])"
1742664212058502093,0,"array('i', [64140, 33831])"
1742664212108386891,0,"array('i', [64140, 33831])"
1742664212158412876,0,"array('i', [64140, 33831])"
1742664212208905918,0,"array('i', [64140, 33831])"
1742664212258632660,0,"array('i', [64140, 33831])"
1742664212308465922,0,"array('i', [64140, 33831])"
1742664212358418202,0,"array('i', [64140, 33831])"
1742664212408448594,0,"array('i', [64140, 33831])"
1742664212458479245,0,"array('i', [64140, 33831])"
1742664212508413988,0,"array('i', [64140, 33831])"
1742664212558516807,0,"array('i', [64140, 33831])"
1742664212608438605,0,"array('i', [64140, 33831])"
1742664212658423460,0,"array('i', [64140, 33831])"
1742664212698550319,0,"array('i', [64140, 33831])"
1742664212748435599,0,"array('i', [64140, 33831])"
1742664212798395398,0,"array('i', [64140, 33831])"
1742664212848457493,0,"array('i', [64140, 33831])"
1742664212898904684,0,"array('i', [64140, 33831])"
1742664212948703723,0,"array('i', [64140, 33831])"
1742664212998502965,0,"array('i', [64140, 33831])"
1742664213048468153,0,"array('i', [64140, 33831])"
1742664213098520138,0,"array('i', [64140, 33831])"
1742664213148389195,0,"array('i', [64140, 33831])"
1742664213198613070,0,"array('i', [64140, 33831])"
1742664213248464053,0,"array('i', [64140, 33831])"
1742664213298452186,0,"array('i', [64140, 33831])"
1742664213348484115,0,"array('i', [64140, 33831])"
1742664213398405525,0,"array('i', [64140, 33831])"
1742664213448622806,0,"array('i', [64140, 33831])"
1742664213498522883,0,"array('i', [64140, 33831])"
1742664213548481941,0,"array('i', [64140, 33831])"
1742664213598438851,0,"array('i', [64140, 33831])"
1742664213638402320,0,"array('i', [64140, 33831])"
1742664213688354545,0,"array('i', [64140, 33831])"
1742664213738370196,0,"array('i', [64140, 33831])"
1742664213788336032,0,"array('i', [64140, 33831])"
1742664213838471072,0,"array('i', [64140, 33831])"
1742664213888436019,0,"array('i', [64140, 33831])"
1742664213938412207,0,"array('i', [64140, 33831])"
1742664213988422469,0,"array('i', [64140, 33831])"
1742664214038546269,0,"array('i', [64140, 33831])"
1742664214088415679,0,"array('i', [64140, 33831])"
1742664214138448589,0,"array('i', [64140, 33831])"
1742664214188365165,0,"array('i', [64140, 33831])"
1742664214238443928,0,"array('i', [64140, 33831])"
1742664214288384393,0,"array('i', [64140, 33831])"
1742664214339074622,0,"array('i', [64140, 33831])"
1742664214388772642,0,"array('i', [64140, 33831])"
1742664214438665440,0,"array('i', [64140, 33831])"
1742664214488466016,0,"array('i', [64140, 33831])"
1742664214528376077,0,"array('i', [64140, 33831])"
1742664214578440414,0,"array('i', [64140, 33831])"
1742664214628432842,0,"array('i', [64140, 33831])"
1742664214678408326,0,"array('i', [64140, 33831])"
1742664214728369144,0,"array('i', [64140, 33831])"
1742664214778385036,0,"array('i', [64140, 33831])"
1742664214828352594,0,"array('i', [64140, 33831])"
1742664214878418671,0,"array('i', [64140, 33831])"
1742664214928440915,0,"array('i', [64140, 33831])"
1742664214978399565,0,"array('i', [64140, 33831])"
1742664215028377124,0,"array('i', [64140, 33831])"
1742664215078360719,0,"array('i', [64140, 33831])"
1742664215128388185,0,"array('i', [64140, 33831])"
1742664215178370262,0,"array('i', [64140, 33831])"
1742664215228326431,0,"array('i', [64140, 33831])"
1742664215278388249,0,"array('i', [64140, 33831])"
1742664215328423789,0,"array('i', [64140, 33831])"
1742664215378420236,0,"array('i', [64140, 33831])"
1742664215418470446,0,"array('i', [64140, 33831])"
1742664215468340985,0,"array('i', [64140, 33831])"
1742664215518611619,0,"array('i', [64140, 33831])"
1742664215568361916,0,"array('i', [64140, 33831])"
1742664215618353586,0,"array('i', [64140, 33831])"
1742664215668370052,0,"array('i', [64140, 33831])"
1742664215718420036,0,"array('i', [64140, 33831])"
1742664215768674485,0,"array('i', [64140, 33831])"
1742664215818365764,0,"array('i', [64140, 33831])"
1742664215868360118,0,"array('i', [64140, 33831])"
1742664215918474140,0,"array('i', [64140, 33831])"
1742664215968403402,0,"array('i', [64140, 33831])"
1742664216018455960,0,"array('i', [64140, 33831])"
1742664216068336092,0,"array('i', [64140, 33831])"
1742664216118301817,0,"array('i', [64140, 33831])"
1742664216168421413,0,"array('i', [64140, 33831])"
1742664216218397415,0,"array('i', [64140, 33831])"
1742664216268631327,0,"array('i', [64140, 33831])"
1742664216308469961,0,"array('i', [64140, 33831])"
1742664216358433927,0,"array('i', [64140, 33831])"
1742664216408782505,0,"array('i', [64140, 33831])"
1742664216458327283,0,"array('i', [64140, 33831])"
1742664216508382842,0,"array('i', [64140, 33831])"
1742664216558454715,0,"array('i', [64140, 33831])"
1742664216608368977,0,"array('i', [64140, 33831])"
1742664216658631407,0,"array('i', [64140, 33831])"
1742664216708443464,0,"array('i', [64140, 33831])"
1742664216758339078,0,"array('i', [64140, 33831])"
1742664216808365895,0,"array('i', [64140, 33831])"
1742664216858413176,0,"array('i', [64140, 33831])"
1742664216908510920,0,"array('i', [64140, 33831])"
1742664216958422830,0,"array('i', [64140, 33831])"
1742664217008416258,0,"array('i', [64140, 33831])"
1742664217058368075,0,"array('i', [64140, 33831])"
1742664217108400134,0,"array('i', [64140, 33831])"
1742664217158498118,0,"array('i', [64140, 33831])"
1742664217208408047,0,"array('i', [64140, 33831])"
1742664217248386219,0,"array('i', [64140, 33831])"
1742664217298713335,0,"array('i', [64140, 33831])"
1742664217348428002,0,"array('i', [64140, 33831])"
1742664217398429690,0,"array('i', [64140, 33831])"
1742664217448388619,0,"array('i', [64140, 33831])"
1742664217498339899,0,"array('i', [64140, 33831])"
1742664217548338753,0,"array('i', [64140, 33831])"
1742664217598363349,0,"array('i', [64140, 33831])"
1742664217648332925,0,"array('i', [64140, 33831])"
1742664217698729837,0,"array('i', [64140, 33831])"
1742664217749179805,0,"array('i', [64140, 33831])"
1742664217802408862,0,"array('i', [64140, 33831])"
1742664217848392640,0,"array('i', [64140, 33831])"
1742664217898316179,0,"array('i', [64140, 33831])"
1742664217948385849,0,"array('i', [64140, 33831])"
1742664217998412018,0,"array('i', [64140, 33831])"
1742664218048369799,0,"array('i', [64140, 33831])"
1742664218098426079,0,"array('i', [64140, 33831])"
1742664218148469934,0,"array('i', [64140, 33831])"
1742664218198465677,0,"array('i', [64140, 33831])"
1742664218238424127,0,"array('i', [64140, 33831])"
1742664218288376852,0,"array('i', [64140, 33831])"
1742664218338422985,0,"array('i', [64140, 33831])"
1742664218388380802,0,"array('i', [64140, 33831])"
1742664218442182269,0,"array('i', [64140, 33831])"
1742664218488734253,0,"array('i', [64140, 33831])"
1742664218538325458,0,"array('i', [64140, 33831])"
1742664218588594536,0,"array('i', [64140, 33831])"
1742664218638297852,0,"array('i', [64140, 33831])"
1742664218688369484,0,"array('i', [64140, 33831])"
1742664218738637118,0,"array('i', [64140, 33831])"
1742664218788493620,0,"array('i', [64140, 33831])"
1742664218838741105,0,"array('i', [64140, 33831])"
1742664218888531329,0,"array('i', [64140, 33831])"
1742664218938469794,0,"array('i', [64140, 33831])"
1742664218988582520,0,"array('i', [64140, 33831])"
1742664219038566244,0,"array('i', [64140, 33831])"
1742664219088675488,0,"array('i', [64140, 33831])"
1742664219130484429,0,"array('i', [64140, 33831])"
1742664219182157404,0,"array('i', [64140, 33831])"
1742664219228443424,0,"array('i', [64140, 33831])"
1742664219278326407,0,"array('i', [64140, 33831])"
1742664219328392077,0,"array('i', [64140, 33831])"
1742664219378361079,0,"array('i', [64140, 33831])"
1742664219428384508,0,"array('i', [64140, 33831])"
1742664219478368214,0,"array('i', [64140, 33831])"
1742664219528400680,0,"array('i', [64140, 33831])"
1742664219578307589,0,"array('i', [64140, 33831])"
1742664219628436500,0,"array('i', [64140, 33831])"
1742664219678407466,0,"array('i', [64140, 33831])"
1742664219728538617,0,"array('i', [64140, 33831])"
1742664219778403156,0,"array('i', [64140, 33831])"
1742664219828417825,0,"array('i', [64140, 33831])"
1742664219878360550,0,"array('i', [64140, 33831])"
1742664219928470331,0,"array('i', [64140, 33831])"
1742664219978571889,0,"array('i', [64140, 33831])"
1742664220028392391,0,"array('i', [64140, 33831])"
1742664220068410712,0,"array('i', [64140, 33831])"
1742664220118375010,0,"array('i', [64140, 33831])"
1742664220168374161,0,"array('i', [64140, 33831])"
1742664220218346349,0,"array('i', [64140, 33831])"
1742664220268471926,0,"array('i', [64140, 33831])"
1742664220318368687,0,"array('i', [64140, 33831])"
1742664220368401579,0,"array('i', [64140, 33831])"
1742664220418382859,0,"array('i', [64140, 33831])"
1742664220468404825,0,"array('i', [64140, 33831])"
1742664220518418716,0,"array('i', [64140, 33831])"
1742664220568375255,0,"array('i', [64140, 33831])"
1742664220618300202,0,"array('i', [64140, 33831])"
1742664220668393779,0,"array('i', [64140, 33831])"
1742664220718354448,0,"array('i', [64140, 33831])"
1742664220768408988,0,"array('i', [64140, 33831])"
1742664220818337564,0,"array('i', [64140, 33831])"
1742664220868480068,0,"array('i', [64140, 33831])"
1742664220918436866,0,"array('i', [64140, 33831])"
1742664220958423853,0,"array('i', [64140, 33831])"
1742664221008340596,0,"array('i', [64140, 33831])"
1742664221058505803,0,"array('i', [64140, 33831])"
1742664221108346212,0,"array('i', [64140, 33831])"
1742664221158480678,0,"array('i', [64140, 33831])"
1742664221208349347,0,"array('i', [64140, 33831])"
1742664221258364275,0,"array('i', [64140, 33831])"
1742664221308624965,0,"array('i', [64140, 33831])"
1742664221358321373,0,"array('i', [64140, 33831])"
1742664221408589043,0,"array('i', [64140, 33831])"
1742664221458314915,0,"array('i', [64140, 33831])"
1742664221508347214,0,"array('i', [64140, 33831])"
1742664221558405717,0,"array('i', [64140, 33831])"
1742664221608403645,0,"array('i', [64140, 33831])"
1742664221658516019,0,"array('i', [64140, 33831])"
1742664221708808041,0,"array('i', [64140, 33831])"
1742664221758372282,0,"array('i', [64140, 33831])"
1742664221808542508,0,"array('i', [64140, 33831])"
1742664221858325842,0,"array('i', [64140, 33831])"
1742664221898359052,0,"array('i', [64140, 33831])"
1742664221948413518,0,"array('i', [64140, 33831])"
1742664221998364575,0,"array('i', [64140, 33831])"
1742664222048338522,0,"array('i', [64140, 33831])"
1742664222098354525,0,"array('i', [64140, 33831])"
1742664222148354453,0,"array('i', [64140, 33831])"
1742664222198404734,0,"array('i', [64140, 33831])"
1742664222248365014,0,"array('i', [64140, 33831])"
1742664222298524758,0,"array('i', [64140, 33831])"
1742664222348437408,0,"array('i', [64140, 33831])"
1742664222398415503,0,"array('i', [64140, 33831])"
1742664222448486987,0,"array('i', [64140, 33831])"
1742664222498468915,0,"array('i', [64140, 33831])"
1742664222548427288,0,"array('i', [64140, 33831])"
1742664222598419716,0,"array('i', [64140, 33831])"
1742664222648426571,0,"array('i', [64140, 33831])"
1742664222698844187,0,"array('i', [64140, 33831])"
1742664222748351446,0,"array('i', [64140, 33831])"
1742664222798348856,0,"array('i', [64140, 33831])"
1742664222838591862,0,"array('i', [64140, 33831])"
1742664222888376716,0,"array('i', [64140, 33831])"
1742664222938324736,0,"array('i', [64140, 33831])"
1742664222988397739,0,"array('i', [64140, 33831])"
1742664223038324445,0,"array('i', [64140, 33831])"
1742664223088417689,0,"array('i', [64140, 33831])"
1742664223138389969,0,"array('i', [64140, 33831])"
1742664223188434305,0,"array('i', [64140, 33831])"
1742664223238449678,0,"array('i', [64140, 33831])"
1742664223288390383,0,"array('i', [64140, 33831])"
1742664223338914963,0,"array('i', [64140, 33831])"
1742664223388557741,0,"array('i', [64140, 33831])"
1742664223438598410,0,"array('i', [64140, 33831])"
1742664223488453116,0,"array('i', [64140, 33831])"
1742664223538371229,0,"array('i', [64140, 33831])"
1742664223588584529,0,"array('i', [64140, 33831])"
1742664223638397660,0,"array('i', [64140, 33831])"
1742664223688380755,0,"array('i', [64140, 33831])"
1742664223738471424,0,"array('i', [64140, 33831])"
1742664223788395815,0,"array('i', [64140, 33831])"
1742664223828431450,0,"array('i', [64140, 33831])"
1742664223878471564,0,"array('i', [64140, 33831])"
1742664223928413029,0,"array('i', [64140, 33831])"
1742664223978579588,0,"array('i', [64140, 33831])"
1742664224028410923,0,"array('i', [64140, 33831])"
1742664224078314554,0,"array('i', [64140, 33831])"
1742664224128384872,0,"array('i', [64140, 33831])"
1742664224178487393,0,"array('i', [64140, 33831])"
1742664224228952287,0,"array('i', [64140, 33831])"
1742664224278510250,0,"array('i', [64140, 33831])"
1742664224328423771,0,"array('i', [64140, 33831])"
1742664224378521255,0,"array('i', [64140, 33831])"
1742664224428515665,0,"array('i', [64140, 33831])"
1742664224478768835,0,"array('i', [64140, 33831])"
1742664224528657837,0,"array('i', [64140, 33831])"
1742664224578360078,0,"array('i', [64140, 33831])"
1742664224628563582,0,"array('i', [64140, 33831])"
1742664224678362324,0,"array('i', [64140, 33831])"
1742664224728709013,0,"array('i', [64140, 33831])"
1742664224778400977,0,"array('i', [64140, 33831])"
1742664224818441983,0,"array('i', [64140, 33831])"
1742664224868370485,0,"array('i', [64140, 33831])"
1742664224918435673,0,"array('i', [64140, 33831])"
1742664224968443527,0,"array('i', [64140, 33831])"
1742664225018463641,0,"array('i', [64140, 33831])"
1742664225068447810,0,"array('i', [64140, 33831])"
1742664225118417756,0,"array('i', [64140, 33831])"
1742664225168435185,0,"array('i', [64140, 33831])"
1742664225218386742,0,"array('i', [64140, 33831])"
1742664225268449208,0,"array('i', [64140, 33831])"
1742664225318407691,0,"array('i', [64140, 33831])"
1742664225368388583,0,"array('i', [64140, 33831])"
1742664225418443956,0,"array('i', [64140, 33831])"
1742664225468413921,0,"array('i', [64140, 33831])"
1742664225518533813,0,"array('i', [64140, 33831])"
1742664225568447092,0,"array('i', [64140, 33831])"
1742664225618395446,0,"array('i', [64140, 33831])"
1742664225668436986,0,"array('i', [64140, 33831])"
1742664225718384488,0,"array('i', [64140, 33831])"
1742664225758386382,0,"array('i', [64140, 33831])"
1742664225808468126,0,"array('i', [64140, 33831])"
1742664225858427072,0,"array('i', [64140, 33831])"
1742664225908529279,0,"array('i', [64140, 33831])"
1742664225958530837,0,"array('i', [64140, 33831])"
1742664226008429598,0,"array('i', [64140, 33831])"
1742664226058555879,0,"array('i', [64140, 33831])"
1742664226108380732,0,"array('i', [64140, 33831])"
1742664226158607754,0,"array('i', [64140, 33831])"
1742664226208436311,0,"array('i', [64140, 33831])"
1742664226258472332,0,"array('i', [64140, 33831])"
1742664226308571372,0,"array('i', [64140, 33831])"
1742664226358451984,0,"array('i', [64140, 33831])"
1742664226408586747,0,"array('i', [64140, 33831])"
1742664226458525378,0,"array('i', [64140, 33831])"
1742664226508505510,0,"array('i', [64140, 33831])"
1742664226558537475,0,"array('i', [64140, 33831])"
1742664226608422866,0,"array('i', [64140, 33831])"
1742664226658421239,0,"array('i', [64140, 33831])"
1742664226698486374,0,"array('i', [64140, 33831])"
1742664226748421506,0,"array('i', [64140, 33831])"
1742664226798631731,0,"array('i', [64140, 33831])"
1742664226848547400,0,"array('i', [64140, 33831])"
1742664226898381587,0,"array('i', [64140, 33831])"
1742664226948514293,0,"array('i', [64140, 33831])"
1742664226998485869,0,"array('i', [64140, 33831])"
1742664227048661336,0,"array('i', [64140, 33831])"
1742664227098427559,0,"array('i', [64140, 33831])"
1742664227148441709,0,"array('i', [64140, 33831])"
1742664227198429989,0,"array('i', [64140, 33831])"
1742664227248402695,0,"array('i', [64140, 33831])"
1742664227298633087,0,"array('i', [64140, 33831])"
1742664227348388588,0,"array('i', [64140, 33831])"
1742664227398387183,0,"array('i', [64140, 33831])"
1742664227448419408,0,"array('i', [64140, 33831])"
1742664227498390151,0,"array('i', [64140, 33831])"
1742664227548562617,0,"array('i', [64140, 33831])"
1742664227598415952,0,"array('i', [64140, 33831])"
1742664227648455991,0,"array('i', [64140, 33831])"
1742664227688426330,0,"array('i', [64140, 33831])"
1742664227738425369,0,"array('i', [64140, 33831])"
1742664227788536279,0,"array('i', [64140, 33831])"
1742664227838475781,0,"array('i', [64140, 33831])"
1742664227888875119,0,"array('i', [64140, 33831])"
1742664227938377526,0,"array('i', [64140, 33831])"
1742664227988434455,0,"array('i', [64140, 33831])"
1742664228038380216,0,"array('i', [64140, 33831])"
1742664228088598552,0,"array('i', [64140, 33831])"
1742664228138445998,0,"array('i', [64140, 33831])"
1742664228188433945,0,"array('i', [64140, 33831])"
1742664228238446947,0,"array('i', [64140, 33831])"
1742664228288382505,0,"array('i', [64140, 33831])"
1742664228338491507,0,"array('i', [64140, 33831])"
1742664228388432694,0,"array('i', [64140, 33831])"
1742664228438460326,0,"array('i', [64140, 33831])"
