Timestamp,Error,P_Term,I_Term,D_Term,Control_Output
1736873068.8361006,0.0,0.0,0.0,0.0,0.0
1736873068.9445302,0.23224120964705794,0.04644824192941159,0.009612330252105117,0.00015512741923044183,0.05621569960074715
1736873068.9445302,0.0,0.0,0.0,0.0,0.0
1736873069.0420895,0.2322563477196759,0.046451269543935185,0.009612685806057862,-0.0019892304042485732,0.05407472494574447
1736873069.0420895,0.0,0.0,0.0,0.0,0.0
1736873069.1395938,0.22579359848313196,0.045158719696626395,0.00897670606210335,-0.004408437278588213,0.04972698848014154
1736873069.1395938,0.0,0.0,0.0,0.0,0.0
1736873069.2371118,0.22574781782576178,0.04514956356515236,0.008890387876406067,-0.004450079025406514,0.04958987241615191
1736873069.2371118,0.0,0.0,0.0,0.0,0.0
1736873069.3455036,0.22904606228588958,0.04580921245717792,0.009342645736463626,0.001997296700631638,0.057149154894273184
1736873069.3455036,0.0,0.0,0.0,0.0,0.0
1736873069.4435093,0.23269344237079392,0.04653868847415879,0.009459706163726777,0.004509663434629398,0.06050805807251497
1736873069.4435093,0.0,0.0,0.0,0.0,0.0
1736873069.540679,0.23228731210176987,0.04645746242035398,0.00903045896897208,0.0022024296732093412,0.0576903510625354
1736873069.540679,0.0,0.0,0.0,0.0,0.0
1736873069.6381958,0.2258365435080245,0.0451673087016049,0.008966191766104399,-0.004688657163224966,0.049444843304484336
1736873069.6381958,0.0,0.0,0.0,0.0,0.0
1736873069.7357156,0.22561591336651027,0.04512318267330206,0.00889029060931581,-0.004560844885089979,0.049452628397527884
1736873069.7357156,0.0,0.0,0.0,0.0,0.0
1736873069.8440905,0.22579409426005137,0.04515881885201028,0.009296093127419356,-4.121971636018246e-05,0.054413692263069455
1736873069.8440905,0.0,0.0,0.0,0.0,0.0
1736873069.941712,0.22574281571953497,0.045148563143907,0.009299401163344784,7.45892736632313e-05,0.05452255358091501
1736873069.941712,0.0,0.0,0.0,0.0,0.0
1736873070.0391836,0.22884066534565994,0.045768133069131994,0.008849144147144137,0.002083782151518739,0.05670105936779487
1736873070.0391836,0.0,0.0,0.0,0.0,0.0
1736873070.1367466,0.22890377313803353,0.04578075462760671,0.008886918810360479,0.002161923503464686,0.05682959694143187
1736873070.1367466,0.0,0.0,0.0,0.0,0.0
1736873070.245076,0.23224885360958802,0.04644977072191761,0.009470955014231315,0.002101709562240169,0.058022435298389095
1736873070.245076,0.0,0.0,0.0,0.0,0.0
1736873070.3426573,0.22895002566216832,0.04579000513243367,0.009473300428500232,-0.00019514206004212983,0.055068163500891776
1736873070.3426573,0.0,0.0,0.0,0.0,0.0
1736873070.4402697,0.2257033215516545,0.045140664310330904,0.008938597937714855,-0.004471142352797782,0.04960811989524798
1736873070.4402697,0.0,0.0,0.0,0.0,0.0
1736873070.537883,0.2283167837854323,0.045663356757086465,0.00888889313534238,-0.0004325078779816023,0.05411974201444724
1736873070.537883,0.0,0.0,0.0,0.0,0.0
1736873070.6353805,0.22903435769365693,0.04580687153873139,0.008884752376609153,0.0022755679679534843,0.056967191883294035
1736873070.6353805,0.0,0.0,0.0,0.0,0.0
1736873070.7436802,0.22897095320408808,0.04579419064081762,0.009416206724643725,0.0004516321115879251,0.05566202947704927
1736873070.7436802,0.0,0.0,0.0,0.0,0.0
1736873070.8413088,0.22892264372724552,0.04578452874544911,0.00943053168654166,-7.201883841353084e-05,0.05514304159357724
1736873070.8413088,0.0,0.0,0.0,0.0,0.0
1736873070.9388804,0.22897191074110973,0.04579438214822195,0.00893841983474714,6.735168051337649e-07,0.054733475499774226
1736873070.9388804,0.0,0.0,0.0,0.0,0.0
1736873071.0363164,0.2275892544243408,0.04551785088486816,0.00891163554783178,-0.0009123652557911163,0.05351712117690883
1736873071.0363164,0.0,0.0,0.0,0.0,0.0
1736873071.1447065,0.22901512310207067,0.045803024620414134,0.009407294001751498,-6.902859885854808e-05,0.05514129002330709
1736873071.1447065,0.0,0.0,0.0,0.0,0.0
1736873071.242229,0.22567749230943632,0.04513549846188727,0.009366026778900874,-0.001404614540434241,0.0530969107003539
1736873071.242229,0.0,0.0,0.0,0.0,0.0
1736873071.339807,0.22896456695992523,0.045792913391985046,0.008892118814887358,-3.5834124707002e-05,0.0546491980821654
1736873071.339807,0.0,0.0,0.0,0.0,0.0
1736873071.4373488,0.2321841025025328,0.04643682050050656,0.008934231323986404,0.00444622146731283,0.05981727329180579
1736873071.4373488,0.0,0.0,0.0,0.0,0.0
1736873071.5457544,0.23221587264956292,0.04644317452991259,0.009519775211132262,0.0022199801460608174,0.05818292988710567
1736873071.5457544,0.0,0.0,0.0,0.0,0.0
1736873071.6432786,0.23213551807716343,0.04642710361543269,0.009562482015446466,-3.539178633064682e-05,0.05595419384454851
1736873071.6432786,0.0,0.0,0.0,0.0,0.0
1736873071.740981,0.22599432820790882,0.045198865641581765,0.008984927863161851,-0.004245330790545771,0.04993846271419784
1736873071.740981,0.0,0.0,0.0,0.0,0.0
1736873071.838489,0.22907626353361046,0.0458152527067221,0.008943324869345326,-0.0020832686378115394,0.05267530893825589
1736873071.838489,0.0,0.0,0.0,0.0,0.0
1736873071.9359405,0.22570299341000355,0.04514059868200071,0.008848222784471022,-0.00020052358032880831,0.05378829788614292
1736873071.9359405,0.0,0.0,0.0,0.0,0.0
1736873072.0443304,0.2289560937756848,0.04579121875513696,0.009382726275647714,-0.00030678789172830306,0.05486715713905637
1736873072.0443304,0.0,0.0,0.0,0.0,0.0
1736873072.1418962,0.23228496237676255,0.04645699247535251,0.00943199706890127,0.004275479173978839,0.06016446871823262
1736873072.1418962,0.0,0.0,0.0,0.0,0.0
1736873072.239456,0.22906142063503776,0.04581228412700755,0.008979716380750805,7.182961735307526e-05,0.05486383012511143
1736873072.239456,0.0,0.0,0.0,0.0,0.0
1736873072.3370037,0.22901241650044724,0.04580248330008945,0.008979621445983235,-0.002236272001829112,0.05254583274424358
1736873072.3370037,0.0,0.0,0.0,0.0,0.0
1736873072.4454165,0.22898885179121378,0.045797770358242756,0.009433859312143758,-4.798136823380821e-05,0.05518364830215271
1736873072.4454165,0.0,0.0,0.0,0.0,0.0
1736873072.5429907,0.2259150492716981,0.04518300985433962,0.009391848778060747,-0.0021146400712256114,0.05246021856117476
1736873072.5429907,0.0,0.0,0.0,0.0,0.0
1736873072.640588,0.225829440388848,0.045165888077769605,0.008857310726534518,-0.002158626971419568,0.05186457183288456
1736873072.640588,0.0,0.0,0.0,0.0,0.0
1736873072.7381592,0.22902503948723169,0.04580500789744634,0.008857653822274051,0.002124951149346888,0.056787612869067285
1736873072.7381592,0.0,0.0,0.0,0.0,0.0
1736873072.8357491,0.23228310412692216,0.04645662082538443,0.008940169091019629,0.004409114585649395,0.059805904502053454
1736873072.8357491,0.0,0.0,0.0,0.0,0.0
1736873072.9440832,0.22894159403711783,0.04578831880742357,0.009475934213706036,0.0001693883990275281,0.05543364142015713
1736873072.9440832,0.0,0.0,0.0,0.0,0.0
1736873073.041611,0.22893189069450517,0.04578637813890104,0.00947179856180947,-0.002062930270932283,0.05319524642977823
1736873073.041611,0.0,0.0,0.0,0.0,0.0
1736873073.1391,0.22566427310436957,0.045132854620873915,0.008886764935594062,-0.0022411478216416625,0.05177847173482631
1736873073.1391,0.0,0.0,0.0,0.0,0.0
1736873073.2366543,0.2290411727589551,0.045808234551791026,0.008889261497336843,7.319543357391425e-05,0.05477069148270178
1736873073.2366543,0.0,0.0,0.0,0.0,0.0
1736873073.344903,0.2257495911963966,0.04514991823927932,0.009335965182093025,0.00028053571293784537,0.05476641913431019
1736873073.344903,0.0,0.0,0.0,0.0,0.0
1736873073.4424644,0.22912431637986608,0.04582486327597322,0.00938376345930321,0.00027888077383768616,0.05548750750911411
1736873073.4424644,0.0,0.0,0.0,0.0,0.0
1736873073.5400717,0.23231345055922875,0.046462690111845756,0.008941168025352601,0.004484257929339033,0.05988811606653739
1736873073.5400717,0.0,0.0,0.0,0.0,0.0
1736873073.6376486,0.2321722342479607,0.046434446849592144,0.009025453973698977,0.0020817203445657557,0.057541621167856875
1736873073.6376486,0.0,0.0,0.0,0.0,0.0
1736873073.7459855,0.2290046096816123,0.04580092193632246,0.009519951587538688,-0.00204572257104838,0.053275150952812766
1736873073.7459855,0.0,0.0,0.0,0.0,0.0
1736873073.843537,0.22585755185818573,0.04517151037163715,0.009430171550650467,-0.0040999371272081,0.05050174479507952
1736873073.843537,0.0,0.0,0.0,0.0,0.0
1736873073.9411652,0.22912754619103504,0.04582550923820701,0.008900059120418656,8.22632079897944e-05,0.05480783156661546
1736873073.9411652,0.0,0.0,0.0,0.0,0.0
1736873074.0387166,0.2288971805797939,0.045779436115958784,0.008898658793318711,0.002075528155185002,0.0567536230644625
1736873074.0387166,0.0,0.0,0.0,0.0,0.0
1736873074.1363027,0.23225913786100677,0.04645182757220136,0.008980015679416881,0.0021393182525773938,0.057571161504195625
1736873074.1363027,0.0,0.0,0.0,0.0,0.0
1736873074.2446578,0.23538754172142606,0.047077508344285215,0.009563117571774426,0.0042215398891192355,0.06086216580517888
1736873074.2446578,0.0,0.0,0.0,0.0,0.0
1736873074.3421783,0.22893005811887088,0.04578601162377418,0.009560542752127817,-0.00248964340555065,0.05285691097035135
1736873074.3421783,0.0,0.0,0.0,0.0,0.0
1736873074.4396842,0.22887265972123405,0.04577453194424681,0.009012695884641668,-0.004453677764980585,0.0503335500639079
1736873074.4396842,0.0,0.0,0.0,0.0,0.0
1736873074.5372217,0.22908114294145926,0.04581622858829185,0.008931473269658667,0.00010325317554109939,0.05485095503349162
1736873074.5372217,0.0,0.0,0.0,0.0,0.0
1736873074.6455781,0.22568756442190205,0.045137512884380414,0.009383856743729777,-0.001945408592019843,0.05257596103609034
1736873074.6455781,0.0,0.0,0.0,0.0,0.0
1736873074.7431734,0.22899409061129922,0.045798818122259846,0.009388148823294397,0.0001707607922389845,0.055357727737793225
1736873074.7431734,0.0,0.0,0.0,0.0,0.0
1736873074.8406894,0.2321004935716974,0.04642009871433948,0.008933255614020549,0.004382356663238502,0.05973571099159854
1736873074.8406894,0.0,0.0,0.0,0.0,0.0
1736873074.9382715,0.23557019667057072,0.04711403933411415,0.009061194112330154,0.0044941402213974045,0.06066937366784171
1736873074.9382715,0.0,0.0,0.0,0.0,0.0
1736873075.0357947,0.22891749611439993,0.04578349922287999,0.009060541905092763,-0.002177316753173891,0.052666724374798864
1736873075.0357947,0.0,0.0,0.0,0.0,0.0
1736873075.1441925,0.22897757937306923,0.04579551587461385,0.009519938827903241,-0.004510814993906421,0.05080463970861067
1736873075.1441925,0.0,0.0,0.0,0.0,0.0
1736873075.241769,0.22898501502191287,0.04579700300438258,0.009431974190424151,4.203257065511246e-05,0.05527100976546184
1736873075.241769,0.0,0.0,0.0,0.0,0.0
1736873075.3392842,0.22896309349063018,0.045792618698126036,0.008934231562211445,-9.906541344791939e-06,0.05471694371899269
1736873075.3392842,0.0,0.0,0.0,0.0,0.0
1736873075.4368598,0.23223319396176226,0.04644663879235245,0.008976535243759062,0.002219244902542048,0.057642418938653565
1736873075.4368598,0.0,0.0,0.0,0.0,0.0
1736873075.5452585,0.23174874938433082,0.046349749876866166,0.009515264209429554,0.0019362918160881028,0.05780130590238382
1736873075.5452585,0.0,0.0,0.0,0.0,0.0
1736873075.642829,0.23220902571207955,0.046441805142415915,0.009559596378500297,1.6551530606041866e-05,0.056017953051522254
1736873075.642829,0.0,0.0,0.0,0.0,0.0
1736873075.7404623,0.2289554553745921,0.045791091074918425,0.009017282496900274,-0.0019071372227583334,0.05290123634906036
1736873075.7404623,0.0,0.0,0.0,0.0,0.0
1736873075.8380558,0.22579793385313127,0.04515958677062626,0.008940902021325864,-0.004378545018860844,0.04972194377309128
1736873075.8380558,0.0,0.0,0.0,0.0,0.0
1736873075.9356115,0.22898055668091044,0.04579611133618209,0.008895340347170355,1.7998602217668416e-05,0.054709450285570116
1736873075.9356115,0.0,0.0,0.0,0.0,0.0
1736873076.0439637,0.22565215566575392,0.04513043113315079,0.009340386246353588,0.00012702226607253948,0.054597839645576914
1736873076.0439637,0.0,0.0,0.0,0.0,0.0
1736873076.141582,0.23233651640687963,0.04646730328137593,0.009433026964105454,0.0025170643817798936,0.058417394627261275
1736873076.141582,0.0,0.0,0.0,0.0,0.0
1736873076.2390862,0.23213477049230297,0.04642695409846059,0.008977236390676652,0.004427016807640777,0.05983120729677802
1736873076.2390862,0.0,0.0,0.0,0.0,0.0
1736873076.336698,0.22897333688002763,0.04579466737600553,0.009020142608864702,-0.0022971230739232905,0.052517686910946944
1736873076.336698,0.0,0.0,0.0,0.0,0.0
1736873076.445056,0.22901667855279578,0.04580333571055916,0.009476340102331164,-0.0021325170395859153,0.053147158773304407
1736873076.445056,0.0,0.0,0.0,0.0,0.0
1736873076.5426538,0.2289804722772158,0.045796094455443165,0.009432363280354348,1.9340175356020573e-06,0.055230391753333115
1736873076.5426538,0.0,0.0,0.0,0.0,0.0
1736873076.640197,0.22590006445079563,0.04518001289015913,0.00889709311637135,-0.0021300547747606694,0.05194705123176981
1736873076.640197,0.0,0.0,0.0,0.0,0.0
1736873076.7377577,0.2290344800195301,0.04580689600390603,0.008895635204727447,3.6538231844497154e-05,0.054739069440477975
1736873076.7377577,0.0,0.0,0.0,0.0,0.0
1736873076.835314,0.23550096217450034,0.04710019243490007,0.00898104003295047,0.006560833189159405,0.06264206565700994
1736873076.835314,0.0,0.0,0.0,0.0,0.0
1736873076.9436681,0.2290299120635785,0.045805982412715704,0.00952082745103454,0.0004375530740313073,0.05576436293778155
1736873076.9436681,0.0,0.0,0.0,0.0,0.0
1736873077.0411906,0.22901367718361088,0.045802735436722176,0.009518973316238605,-0.003992517012322878,0.0513291917406379
1736873077.0411906,0.0,0.0,0.0,0.0,0.0
1736873077.1388018,0.22575698202351452,0.045151396404702906,0.008895502505704525,-0.002235359978033942,0.05181153893237349
1736873077.1388018,0.0,0.0,0.0,0.0,0.0
1736873077.23635,0.2257922295559403,0.04515844591118806,0.008854550803155925,-0.002200172780241837,0.05181282393410215
1736873077.23635,0.0,0.0,0.0,0.0,0.0
1736873077.3446503,0.2289331523590018,0.045786630471800364,0.0093384132239762,0.0019575553221365177,0.057082599017913085
1736873077.3446503,0.0,0.0,0.0,0.0,0.0
1736873077.4421883,0.22893173374791143,0.04578634674958229,0.009381525287761896,0.0019324967322150864,0.057100368769559276
1736873077.4421883,0.0,0.0,0.0,0.0,0.0
1736873077.5396943,0.23218732136247422,0.046437464272494844,0.008972702850243947,0.0022249398075918927,0.05763510693033068
1736873077.5396943,0.0,0.0,0.0,0.0,0.0
1736873077.6372619,0.2289523915371895,0.045790478307437904,0.008974310202511814,1.552543715442195e-05,0.054780313947104135
1736873077.6372619,0.0,0.0,0.0,0.0,0.0
1736873077.745584,0.23224916006461385,0.04644983201292277,0.00951745308165588,-0.00018139644241979327,0.05578588865215885
1736873077.745584,0.0,0.0,0.0,0.0,0.0
1736873077.8430576,0.22571444130509574,0.04514288826101915,0.009424292384335071,-0.0024404130511067245,0.052126767594247496
1736873077.8430576,0.0,0.0,0.0,0.0,0.0
1736873077.9406188,0.22587615539057831,0.04517523107811566,0.008891494775327807,-0.0043588961705281265,0.049707829682915344
1736873077.9406188,0.0,0.0,0.0,0.0,0.0
1736873078.038144,0.22886080071572407,0.045772160143144815,0.008849784572411116,0.002150760701442974,0.05677270541699891
1736873078.038144,0.0,0.0,0.0,0.0,0.0
1736873078.1357045,0.23218004403122866,0.04643600880624574,0.008933849251139358,0.004308414543410139,0.05967827260079524
1736873078.1357045,0.0,0.0,0.0,0.0,0.0
1736873078.2440197,0.23542858089617627,0.04708571617923526,0.009559079965556687,0.004267592619166307,0.060912388763958256
1736873078.2440197,0.0,0.0,0.0,0.0,0.0
1736873078.3415096,0.22898770790795753,0.04579754158159151,0.009557536625224364,-0.002405039290602583,0.05295003891621329
1736873078.3415096,0.0,0.0,0.0,0.0,0.0
1736873078.4390152,0.22580586121971863,0.045161172243943726,0.008972673429265856,-0.006579973152684724,0.04755387252052486
1736873078.4390152,0.0,0.0,0.0,0.0,0.0
1736873078.53655,0.22905289130466577,0.045810578260933155,0.008891847179780131,4.3896324708990925e-05,0.054746321765422275
1736873078.53655,0.0,0.0,0.0,0.0,0.0
1736873078.6449716,0.2256603044872008,0.045132060897440165,0.00934381659925529,0.00013334658617129247,0.054609224082866746
1736873078.6449716,0.0,0.0,0.0,0.0,0.0
1736873078.742453,0.2289960318740665,0.0457992063748133,0.009385188096196205,0.00019521997413899235,0.0553796144451485
1736873078.742453,0.0,0.0,0.0,0.0,0.0
1736873078.8400176,0.2289734537408623,0.04579469074817247,0.008889293215683755,0.0022658413969327334,0.05694982536078896
1736873078.8400176,0.0,0.0,0.0,0.0,0.0
1736873078.9375596,0.23225477763768,0.046450955527536,0.008977817855151045,0.0022272474106737414,0.05765602079336079
1736873078.9375596,0.0,0.0,0.0,0.0,0.0
1736873079.0459106,0.2289615925705237,0.04579231851410474,0.009473680294591169,0.00021642975256187824,0.05548242856125779
1736873079.0459106,0.0,0.0,0.0,0.0,0.0
1736873079.1434736,0.22907634060301868,0.04581526812060374,0.009476065852473748,-0.00194783603420913,0.05334349793886836
1736873079.1434736,0.0,0.0,0.0,0.0,0.0
1736873079.2410405,0.22580197433284654,0.04516039486656931,0.008895836429017326,-0.0021589429430112625,0.05189728835257537
1736873079.2410405,0.0,0.0,0.0,0.0,0.0
1736873079.3386393,0.22895884646844833,0.045791769293689666,0.008897430928130504,-8.099386260864242e-05,0.05460820635921152
1736873079.3386393,0.0,0.0,0.0,0.0,0.0
1736873079.4362586,0.23227593416281409,0.04645518683256282,0.008941462977717814,0.004421684539097087,0.05981833434937772
1736873079.4362586,0.0,0.0,0.0,0.0,0.0
1736873079.5446851,0.23219356981775335,0.046438713963550676,0.009525194030141265,0.002214683830503486,0.05817859182419543
1736873079.5446851,0.0,0.0,0.0,0.0,0.0
1736873079.6422276,0.2321568924925635,0.0464313784985127,0.009565571687387735,-7.57097289721626e-05,0.05592124045692828
1736873079.6422276,0.0,0.0,0.0,0.0,0.0
1736873079.739833,0.22896918086865037,0.045793836173730076,0.009020004943409396,-0.002202342808781502,0.05261149830835797
1736873079.739833,0.0,0.0,0.0,0.0,0.0
1736873079.83742,0.2288998966585512,0.04577997933171024,0.008979192391518091,-0.0022246068692363115,0.05253456485399202
1736873079.83742,0.0,0.0,0.0,0.0,0.0
1736873079.9458594,0.22573541784855405,0.04514708356971081,0.009389364528732754,-0.0019928004105185587,0.05254364768792501
1736873079.9458594,0.0,0.0,0.0,0.0,0.0
1736873080.0433974,0.22900574054514655,0.04580114810902931,0.009387630124426682,0.00028978076319482066,0.05547855899665082
1736873080.0433974,0.0,0.0,0.0,0.0,0.0
1736873080.1409311,0.23216530440257138,0.04643306088051428,0.008933067154481118,0.0043948862163224614,0.05976101425131786
1736873080.1409311,0.0,0.0,0.0,0.0,0.0
1736873080.2384758,0.23186992960373887,0.046373985920747776,0.009013158289925938,0.0019577634460037573,0.05734490765667747
1736873080.2384758,0.0,0.0,0.0,0.0,0.0
1736873080.3360007,0.232239680512435,0.046447936102487,0.00905480646108016,5.088317985930163e-05,0.05555362574342646
1736873080.3360007,0.0,0.0,0.0,0.0,0.0
1736873080.4442956,0.22891420510315638,0.04578284102063128,0.009509204400743737,-0.0017944166001909831,0.053497628821184036
1736873080.4442956,0.0,0.0,0.0,0.0,0.0
1736873080.5418792,0.22505125690943745,0.045010251381887495,0.009418323591326841,-0.004686243058916867,0.04974233191429747
1736873080.5418792,0.0,0.0,0.0,0.0,0.0
1736873080.6394207,0.2290320597460291,0.04580641194920582,0.008884665757987123,8.16864015567955e-05,0.05477276410874974
1736873080.6394207,0.0,0.0,0.0,0.0,0.0
1736873080.7370381,0.23227226388986588,0.04645445277797318,0.008929891556014721,0.004933618617536653,0.060317962951524556
1736873080.7370381,0.0,0.0,0.0,0.0,0.0
1736873080.8453827,0.23541823432689696,0.04708364686537939,0.009566554243677349,0.00414864217866985,0.06079884328772659
1736873080.8453827,0.0,0.0,0.0,0.0,0.0
1736873080.9429562,0.22897494824513467,0.04579498964902694,0.009563741971393508,-0.00246656132523716,0.05289217029518328
1736873080.9429562,0.0,0.0,0.0,0.0,0.0
1736873081.0405025,0.22894635414099668,0.045789270828199335,0.009018958567321825,-0.004421883603124882,0.05038634579239627
1736873081.0405025,0.0,0.0,0.0,0.0,0.0
