timestamp,header.stamp.sec,header.stamp.nanosec,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1742662962082048637,1742662962,80728235,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962131365994,1742662962,130496134,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962181700879,1742662962,180739537,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962231328239,1742662962,230460490,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962281731755,1742662962,280639911,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962332001714,1742662962,330621830,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962371496214,1742662962,370525538,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962421749580,1742662962,420603902,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962471556627,1742662962,470497413,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962521356007,1742662962,520489295,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962571854765,1742662962,570933774,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962621689904,1742662962,620472244,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962671687805,1742662962,670762777,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962721832040,1742662962,720503675,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962771405548,1742662962,770499835,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962821655543,1742662962,820557718,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962871483183,1742662962,870608359,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962921791846,1742662962,920437777,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742662962971354538,1742662962,970464881,odom,0.0,0.0,0.0,0.0,0.0,0.0,1.0
