timestamp,header.stamp.sec,header.stamp.nanosec,header.frame_id,magnetic_field.x,magnetic_field.y,magnetic_field.z,magnetic_field_covariance
1742663040915159278,1742663040,891030909,imu_link,5.3125,33.8125,-26.375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663040931901931,1742663040,917723597,imu_link,5.3125,33.8125,-26.375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663040936874384,1742663040,933440815,imu_link,5.3125,33.8125,-26.375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663040965564572,1742663040,950038115,imu_link,6.0625,33.0625,-26.8125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663040974375912,1742663040,969925742,imu_link,6.0625,33.0625,-26.8125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663041015099247,1742663040,990028222,imu_link,5.1875,32.3125,-26.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663041018988172,1742663041,16094516,imu_link,5.1875,32.3125,-26.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663041037224931,1742663041,29998643,imu_link,5.1875,32.3125,-26.5,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663041065162205,1742663041,50006474,imu_link,6.0,33.3125,-26.375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663041081130647,1742663041,69931174,imu_link,6.0,33.3125,-26.375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663041095096997,1742663041,90482251,imu_link,6.0,33.3125,-26.375,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663041125242958,1742663041,109955336,imu_link,4.875,32.9375,-26.5625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663041137817332,1742663041,130027409,imu_link,4.875,32.9375,-26.5625,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663041164362000,1742663041,149964758,imu_link,5.5625,31.5,-24.8125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663041181566269,1742663041,169915792,imu_link,5.5625,31.5,-24.8125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663041194953687,1742663041,190013716,imu_link,5.5625,31.5,-24.8125,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663041224701107,1742663041,210146937,imu_link,6.0,32.4375,-26.6875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
1742663041241831986,1742663041,229927100,imu_link,6.0,32.4375,-26.6875,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
